X,Y,FID,OBJECTID_1,OBJECTID_2,Objectid,Titular,Cod_post,Telefono,Clave_far,Cod_nuc,Nucleo,Pop_nuc,Cod_es,Ent_sing,Pop_ent,Cod_mun,Municipio,Provincia,Zf,Area_salud,Horario,Cod_area,Gerencia,Cod_distri,Cod_zbs,X_utm,Y_utm,Posicion,Y_wgs84,X_wgs84,Domicilio
-3.82260697960608,38.4768500291934,61,2068,741,643,JANETH VINDA MORON UGARTECHE,13779,926335059,CR-214-F,13075000101,SAN LORENZO DE CALATRAVA,206,130750001,SAN LORENZO DE CALATRAVA,206,13075,SAN LORENZO DE CALATRAVA,CIUDAD REAL,SOLANA DEL PINO,PUERTOLLANO, ,8,PUERTOLLANO,8-01,317,"428246,9058","4259045,1737","38.4768500301126, -3.82260697960608",38.4768500301126,-3.82260697960608,"REAL, 46"
-2.15820303430272,39.2068149546817,62,1661,374,254,FELIX TALAVERA IBAÑEZ,02630,967440510,AB-112-F,02069000101,RODA (LA),15488,020690001,RODA (LA),15488,02069,LA RODA,ALBACETE,"RODA,LA",ALBACETE, ,1,ALBACETE,1-07,115,"572680,529","4340064,9823","39.206814955606, -2.15820303430272",39.206814955606,-2.15820303430272,"PLAZA MAYOR, 6"
-2.86796498840632,38.6364279892111,63,2069,742,644,LIDIA Mª ESTERO RUIZ,13327,926387391,CR-216-F,13076000101,SANTA CRUZ DE LOS CAÑAMOS,513,130760001,SANTA CRUZ DE LOS CAÑAMOS,513,13076,SANTA CRUZ DE LOS CÁÑAMOS,CIUDAD REAL,ALBALADEJO,CIUDAD REAL, ,3,VALDEPEÑAS,3-03,155,"511491,4251","4276440,133","38.6364279901315, -2.86796498840633",38.6364279901315,-2.86796498840633,"POCICO, 11"
-2.16042998518043,39.2078249894369,64,1662,375,255,Mª ANGELES ISABEL GOMEZ BURGOS,02630, ,AB-226-F,02069000101,RODA (LA),15488,020690001,RODA (LA),15488,02069,LA RODA,ALBACETE,"RODA,LA",ALBACETE, ,1,ALBACETE,1-07,115,"572487,2135","4340175,2899","39.2078249903613, -2.16042998518043",39.2078249903613,-2.16042998518043,"CALLE CERVANTES, 23"
-2.1306019783344,40.0764449824318,65,1663,376,285,PILAR BENITO SERRANO (REGENTE),16001,969222030,CU-011-F,16078000301,CUENCA,52682,160780003,CUENCA,52682,16078,CUENCA,CUENCA,CUENCA,CUENCA, ,4,CUENCA,4-03,380,"574129,2249","4436604,0221","40.0764449833614, -2.1306019783344",40.0764449833614,-2.1306019783344,"CALLE ALFONSO VIII, 73"
-2.13857298662705,40.059502974196,66,1664,377,304,MARIA CATALINA LOPEZ ARANDA,16003,969235269,CU-173-F,16078000301,CUENCA,52682,160780003,CUENCA,52682,16078,CUENCA,CUENCA,CUENCA,CUENCA, ,4,CUENCA,4-03,385,"573467,768","4434716,9562","40.0595029751255, -2.13857298662705",40.0595029751255,-2.13857298662705,"AVENIDA REYES CATOLICOS, 72"
-2.13852904475467,40.0604509782137,67,1665,378,305,NURIA DE LA MUELA GIL,16003,969220090,CU-010-F,16078000301,CUENCA,52682,160780003,CUENCA,52682,16078,CUENCA,CUENCA,CUENCA,CUENCA, ,4,CUENCA,4-03,385,"573470,4974","4434822,2148","40.0604509791432, -2.13852904475467",40.0604509791432,-2.13852904475467,"AVENIDA REYES CATOLICOS, 56"
-2.13896600982509,40.0627590257564,68,1666,379,306,Mª JESUS GOMEZ MORENO,16003, ,CU-155-F,16078000301,CUENCA,52682,160780003,CUENCA,52682,16078,CUENCA,CUENCA,CUENCA,CUENCA, ,4,CUENCA,4-03,385,"573430,7524","4435078,0327","40.0627590266859, -2.13896600982509",40.0627590266859,-2.13896600982509,"AVENIDA REYES CATOLICOS, 26"
-2.13011897292515,40.0632840173367,69,1667,380,307,MªANGELES NUÑEZ HINAREJOS,16004,969233931,CU-169-F,16078000301,CUENCA,52682,160780003,CUENCA,52682,16078,CUENCA,CUENCA,CUENCA,CUENCA, ,4,CUENCA,4-03,390,"574184,6865","4435143,6393","40.0632840182662, -2.13011897292515",40.0632840182662,-2.13011897292515,"AVENIDA DEL MEDITERRANEO, 5"
-2.1290010442834,40.0570820175198,70,1668,381,308,PAULA SERRANO TELLEZ,16004, ,CU-158-F,16078000301,CUENCA,52682,160780003,CUENCA,52682,16078,CUENCA,CUENCA,CUENCA,CUENCA, ,4,CUENCA,4-03,392,"574286,7618","4434456,1893","40.0570820184493, -2.1290010442834",40.0570820184493,-2.1290010442834,"AVENIDA JUAN CARLOS I, 21"
-3.26412000353623,40.570086978494,71,1669,382,309,RAUL JOSE CAMPOAMOR MARTINEZ,19200,949260073,GU-002-F,19046000101,AZUQUECA DE HENARES,35182,190460001,AZUQUECA DE HENARES,35182,19046,AZUQUECA DE HENARES,GUADALAJARA,AZUQUECA DE HENARES,GUADALAJARA, ,5,GUADALAJARA,5-04,530,"477643,3887","4491067,9361","40.5700869794262, -3.26412000353623",40.5700869794262,-3.26412000353623,"CALLE ANTONIO PEREZ, 4"
-2.13852198242623,40.0690330037816,72,1670,383,298,PABLO CRESPO NAVARRO,16003,969233972,CU-159-F,16078000301,CUENCA,52682,160780003,CUENCA,52682,16078,CUENCA,CUENCA,CUENCA,CUENCA, ,4,CUENCA,4-03,385,"573461,8805","4435774,7709","40.0690330047112, -2.13852198242623",40.0690330047112,-2.13852198242623,"AVENIDA CASTILLA-LA MANCHA, 15"
-2.13642203910054,40.0702029596152,73,1671,384,299,LAURA GARRIDO MARTINEZ,16004,969211074,CU-005-F,16078000301,CUENCA,52682,160780003,CUENCA,52682,16078,CUENCA,CUENCA,CUENCA,CUENCA, ,4,CUENCA,4-03,390,"573639,6939","4435906,3641","40.0702029605448, -2.13642203910054",40.0702029605448,-2.13642203910054,"CALLE CERVANTES, 24"
-2.13654997961056,40.0724229557652,74,1672,385,300,LUIS FERNANDO DIAZ MUÑOZ,16002,969211025,CU-002-F,16078000301,CUENCA,52682,160780003,CUENCA,52682,16078,CUENCA,CUENCA,CUENCA,CUENCA, ,4,CUENCA,4-03,380,"573626,3933","4436152,664","40.0724229566948, -2.13654997961056",40.0724229566948,-2.13654997961056,"CALLE CARRETERIA, 42"
-2.13927200439611,40.0657109590355,75,1673,386,301,MARIA JOSE SIMON SAIZ,16003,969221111,CU-009-F,16078000301,CUENCA,52682,160780003,CUENCA,52682,16078,CUENCA,CUENCA,CUENCA,CUENCA, ,4,CUENCA,4-03,385,"573401,4879","4435405,4261","40.065710959965, -2.13927200439611",40.065710959965,-2.13927200439611,"AVENIDA REYES CATOLICOS, 15"
-2.12806998569094,40.0592690184454,76,1674,387,302,JULIO MARTINEZ PEREZ,16004,969345081,CU-171-F,16078000301,CUENCA,52682,160780003,CUENCA,52682,16078,CUENCA,CUENCA,CUENCA,CUENCA, ,4,CUENCA,4-03,392,"574363,7945","4434699,7097","40.0592690193749, -2.12806998569094",40.0592690193749,-2.12806998569094,"AVENIDA DEL MEDITERRANEO, 12"
-2.13315504504239,40.0634629684809,77,1675,388,303,PEDRO MOMBIEDRO SANDOVAL,16004,969211561,CU-007-F,16078000301,CUENCA,52682,160780003,CUENCA,52682,16078,CUENCA,CUENCA,CUENCA,CUENCA, ,4,CUENCA,4-03,390,"573925,5691","4435160,9758","40.0634629694105, -2.13315504504239",40.0634629694105,-2.13315504504239,"CALLE HERMANOS BECERRIL, 22"
-3.16251499816549,40.625248009712,78,1676,389,320,MANUELA ANDRADAS TORRES,19001,949211156,GU-022-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,570,"486255,1176","4497170,084","40.6252480106445, -3.16251499816549",40.6252480106445,-3.16251499816549,"AVDA. DE CASTILLA, 22 B"
-3.16789399257229,40.6353839749624,79,1677,390,321,Mª CARMEN VALCÁRCEL DUEÑAS,19001,949211633,GU-072-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,585,"485802,33","4498296,0548","40.635383975895, -3.16789399257229",40.635383975895,-3.16789399257229,"CALLE MIGUEL FLUITERS, 39"
-3.16879159591952,40.6323351638073,80,1678,391,322,NURIA RODRIGO GARCIA,19001,949211358,GU-098-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,585,"485725,7764","4497957,7744","40.6323351647399, -3.16879159591952",40.6323351647399,-3.16879159591952,"CUESTA DEL MATADERO, 3"
-3.1769420451554,40.629148988609,81,1679,392,323,IGNACIO FORCEN MARTIN,19003,949227603,GU-073-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,575,"485035,8046","4497605,4554","40.6291489895415, -3.1769420451554",40.6291489895415,-3.1769420451554,"CALLE CONSTITUCION, 31"
-3.17359997222505,40.6312560191994,82,1680,393,324,ANA ISABEL OCAÑA SANCHEZ,19003,949223064,GU-012-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA, ,5,GUADALAJARA,5-04,575,"485318,9092","4497838,7779","40.6312560201319, -3.17359997222505",40.6312560201319,-3.17359997222505,"CALLE GRAL.MEDRANO DE MIGUEL, 2"
-3.17176402608799,40.6348600235379,83,1681,394,325,ROSELINA ELOISA PLAZA PLAZA,19004, ,GU-009-F,19130000101,GUADALAJARA,85629,191300001,GUADALAJARA,85629,19130,GUADALAJARA,GUADALAJARA,GUADALAJARA,GUADALAJARA,16 HORAS,5,GUADALAJARA,5-04,575,"485474,9535","4498238,5266","40.6348600244705, -3.17176402608799",40.6348600244705,-3.17176402608799,"CALLE CARDENAL GONZALEZ DE MENDOZA, 31"
-1.47099201895502,39.2883090294884,84,1682,395,474,CONCEPCION CABOT LLEDO,02200,967460069,AB-071-F,02024000101,CASAS-IBAÑEZ,4539,020240001,CASAS-IBAÑEZ,4547,02024,CASAS-IBÁÑEZ,ALBACETE,CASAS-IBAÑEZ,ALBACETE, ,1,ALBACETE,1-04,65,"631863,6252","4349885,6234","39.2883090304133, -1.47099201895502",39.2883090304133,-1.47099201895502,"CALLE CORREOS, 16"
-1.47124303302774,39.2854670109841,85,1683,396,475,ISABEL REOLID GONZALEZ,02200, ,AB-179-F,02024000101,CASAS-IBAÑEZ,4539,020240001,CASAS-IBAÑEZ,4547,02024,CASAS-IBÁÑEZ,ALBACETE,CASAS-IBAÑEZ,ALBACETE, ,1,ALBACETE,1-04,65,"631847,3067","4349569,8376","39.2854670119089, -1.47124303302774",39.2854670119089,-1.47124303302774,"CALLE SAN JORGE, 20"
-0.985792972925653,38.7065939808977,86,1684,397,476,JOAQUINA ALBERO BENAVENT,02660, ,AB-195-F,02025000101,CAUDETE,10135,020250001,CAUDETE,10135,02025,CAUDETE,ALBACETE,CAUDETE,ALBACETE, ,1,ALMANSA,1-03,70,"675139,6961","4286143,3379","38.7065939818186, -0.985792972925653",38.7065939818186,-0.985792972925653,"CALLE MOLINO, 30"
-0.984668044576799,38.7095429733112,87,1685,398,477,FRANCISCO CONEJERO PLA,02660,965826310,AB-171-F,02025000101,CAUDETE,10135,020250001,CAUDETE,10135,02025,CAUDETE,ALBACETE,CAUDETE,ALBACETE, ,1,ALMANSA,1-03,70,"675230,318","4286472,7709","38.7095429742321, -0.9846680445768",38.7095429742321,-0.9846680445768,"CALLE SAN JAIME, 27"
-0.987173968127954,38.7045050813624,88,1686,399,478,SARAH GOMEZ VICENTE,02660,965825183,AB-066-F,02025000101,CAUDETE,10135,020250001,CAUDETE,10135,02025,CAUDETE,ALBACETE,CAUDETE,ALBACETE, ,1,ALMANSA,1-03,70,"675024,6995","4285908,8705","38.7045050822832, -0.987173968127954",38.7045050822832,-0.987173968127954,"CALLE JOSE RUIZ Y RUIZ, 8"
-0.989185965499214,38.7048739825574,89,1687,400,479,CRISTOBAL GRACIA SALGADO,02660,965827763,AB-065-F,02025000101,CAUDETE,10135,020250001,CAUDETE,10135,02025,CAUDETE,ALBACETE,CAUDETE,ALBACETE, ,1,ALMANSA,1-03,70,"674848,8322","4285945,9681","38.7048739834783, -0.989185965499214",38.7048739834783,-0.989185965499214,"PLAZA DEL CARMEN, 10"
-0.985239034069955,38.7029859775554,90,1688,401,480,FERNANDO RAMON VIDAL,02660, ,AB-215-F,02025000101,CAUDETE,10135,020250001,CAUDETE,10135,02025,CAUDETE,ALBACETE,CAUDETE,ALBACETE, ,1,ALMANSA,1-03,70,"675196,6749","4285743,9792","38.7029859784763, -0.985239034069955",38.7029859784763,-0.985239034069955,"CALLE ALCALDE LUIS PASCUAL, 47"
-1.66075310780179,39.3024605281682,91,1689,402,481,LOURDES PEREZ MORA,02247,967482034,AB-139-F,02026000101,CENIZATE,1183,020260001,CENIZATE,1183,02026,CENIZATE,ALBACETE,MADRIGUERAS,ALBACETE, ,1,ALBACETE,1-04,90,"615474,4902","4351196,7465","39.3024605290932, -1.66075310780179",39.3024605290932,-1.66075310780179,"CALLE JUAN FERRER PARDO, 5"
-1.72538800657208,38.9169689545615,92,1690,403,482,Mª DOLORES LOPEZ BONILLA,02520,967260055,AB-080-F,02029000201,CHINCHILLA DE MONTE-ARAGON,3268,020290002,CHINCHILLA DE MONTE-ARAGON,3268,02029,CHINCHILLA DE MONTE-ARAGÓN,ALBACETE,CHINCHILLA DE MONTE-ARAGON,ALBACETE, ,1,ALBACETE,1-01,75,"610501,7101","4308334,8009","38.9169689554838, -1.72538800657208",38.9169689554838,-1.72538800657208,"CALLE SANTA ELENA, 12"
-1.6344339594203,38.5667899660209,93,1691,404,483,JESUS ALBERTO DOMINGUEZ REDONDO,02513, ,AB-197-F,02074000201,CORDOVILLA,244,020740002,CORDOVILLA,244,02074,TOBARRA,ALBACETE,TOBARRA,ALBACETE, ,1,HELLIN,1-06,130,"618966,9516","4269588,5176","38.5667899669408, -1.6344339594203",38.5667899669408,-1.6344339594203,"CTRA DE HELLIN, 11"
-1.46075900963301,38.8350519987307,94,1692,405,484,Mª SOLEDAD TOLEDANO MARTINEZ,02693,967286485,AB-151-F,02027000101,CORRAL-RUBIO,279,020270001,CORRAL-RUBIO,279,02027,CORRAL-RUBIO,ALBACETE,BONETE,ALBACETE, ,1,ALMANSA,1-03,50,"633597,9571","4299597,8593","38.8350519996525, -1.46075900963301",38.8350519996525,-1.46075900963301,"CALLE MOLINO, 5"
-2.50754799067753,38.4305079710462,95,1693,406,485,JESUS PRIETO GONZALEZ,02461,967434110,AB-167-F,02028000201,COTILLAS,92,020280002,COTILLAS,92,02028,COTILLAS,ALBACETE,RIOPAR,ALBACETE, ,1,HELLIN,1-02,110,"542982,1148","4253697,3422","38.4305079719651, -2.50754799067754",38.4305079719651,-2.50754799067754,"CALLE SAHUCO, 2"
-2.0445159994558,38.4505589845856,96,1694,407,486,Mª BEATRIZ MIÑANO MURIAS,O2430,967410028,AB-133-F,02030000101,ELCHE DE LA SIERRA,3251,020300001,ELCHE DE LA SIERRA,3251,02030,ELCHE DE LA SIERRA,ALBACETE,ELCHE DE LA SIERRA,ALBACETE, ,1,HELLIN,1-05,80,"583373,9791","4256239,7147","38.4505589855046, -2.04451599945581",38.4505589855046,-2.04451599945581,"CALLE JOSE ANTONIO MERENCIANO, 4"
-2.0477089734605,38.4505439853829,97,1695,408,487,JUAN ANTONIO SANZ MORENO,02430, ,AB-221-F,02030000101,ELCHE DE LA SIERRA,3251,020300001,ELCHE DE LA SIERRA,3251,02030,ELCHE DE LA SIERRA,ALBACETE,ELCHE DE LA SIERRA,ALBACETE, ,1,HELLIN,1-05,80,"583095,3767","4256235,1656","38.450543986302, -2.0477089734605",38.450543986302,-2.0477089734605,"CALLE BOLEA, 4"
-2.01046898507167,38.3538989826119,98,1696,409,488,MARIA CARMEN MARIN FERNANDEZ,02436,967420177,AB-153-F,02031000101,FEREZ,614,020310001,FEREZ,614,02031,FÉREZ,ALBACETE,SOCOVOS,ALBACETE, ,1,HELLIN,1-05,120,"586460,011","4245545,3415","38.3538989835302, -2.01046898507167",38.3538989835302,-2.01046898507167,"CTRA SOCOVOS, S/N"
-2.07046668908589,39.2447310506554,99,1697,410,489,LUIS MIGUEL LOPEZ-MIRANDA GONZALEZ,02637,967447890,AB-162-F,02032000101,FUENSANTA,281,020320001,FUENSANTA,281,02032,FUENSANTA,ALBACETE,"RODA,LA",ALBACETE, ,1,ALBACETE,1-07,115,"580212,617","4344346,8731","39.24473105158, -2.07046668908589",39.24473105158,-2.07046668908589,"CALLE VIRGEN, 36"
-1.43309702131872,38.6921150126435,100,1698,411,490,MARIA TERESA HERNANDEZ MARTINEZ,02651,967321007,AB-081-F,02033000101,FUENTE-ALAMO,2461,020330001,FUENTE-ALAMO,2461,02033,FUENTE-ALAMO,ALBACETE,ONTUR,ALBACETE, ,1,HELLIN,1-06,100,"636270,6744","4283776,1598","38.6921150135643, -1.43309702131872",38.6921150135643,-1.43309702131872,"CALLE JORGE JUAN, 77"
-1.55126402022677,39.2662839868117,101,1699,412,491,Mª JOSEFA OÑATE CEBRIAN,02260,967472017,AB-074-F,02034000301,FUENTEALBILLA,1665,020340003,FUENTEALBILLA,1665,02034,FUENTEALBILLA,ALBACETE,CASAS-IBAÑEZ,ALBACETE, ,1,ALBACETE,1-04,65,"624979,6975","4347327,2641","39.2662839877365, -1.55126402022677",39.2662839877365,-1.55126402022677,"AVENIDA DE ALBACETE, 8"
-4.10677999567358,38.6862950257137,102,1700,413,630,JOSE MIGUEL GOMEZ PEREIRAS,13500,926425940,CR-182-F,13071000401,PUERTOLLANO,45199,130710004,PUERTOLLANO,45394,13071,PUERTOLLANO,CIUDAD REAL,PUERTOLLANO,PUERTOLLANO, ,8,PUERTOLLANO,8-01,285,"403738,9042","4282546,52","38.6862950266344, -4.10677999567359",38.6862950266344,-4.10677999567359,"JUAN BRAVO, 1"
-4.10825802562807,38.6868550316647,103,1701,414,631,GONZALO M. PEREZ-OLIVARES PEREZ-GUZMAN,13500,926424817,CR-125-F,13071000401,PUERTOLLANO,45199,130710004,PUERTOLLANO,45394,13071,PUERTOLLANO,CIUDAD REAL,PUERTOLLANO,PUERTOLLANO, ,8,PUERTOLLANO,8-01,295,"403611,1019","4282610,2171","38.6868550325855, -4.10825802562807",38.6868550325855,-4.10825802562807,"ADUANA, 38"
-4.10786998627849,38.684181044542,104,1702,415,632,"PRADO, C.B.",13500,926425432,CR-113-F,13071000401,PUERTOLLANO,45199,130710004,PUERTOLLANO,45394,13071,PUERTOLLANO,CIUDAD REAL,PUERTOLLANO,PUERTOLLANO, ,8,PUERTOLLANO,8-01,295,"403641,2652","4282313,0776","38.6841810454628, -4.10786998627849",38.6841810454628,-4.10786998627849,"VIACRUCIS, 34"
-4.10914298859379,38.6914749782721,105,1703,416,633,Mª ANGELES PUEBLA RODRIGUEZ,13500,926425657,CR-173-F,13071000401,PUERTOLLANO,45199,130710004,PUERTOLLANO,45394,13071,PUERTOLLANO,CIUDAD REAL,PUERTOLLANO,PUERTOLLANO, ,8,PUERTOLLANO,8-01,285,"403540,3361","4283123,8225","38.6914749791929, -4.10914298859379",38.6914749791929,-4.10914298859379,"Pº SAN GREGORIO, 75"
-4.10785296503531,38.6824870323479,106,1704,417,634,MERCEDES ROURA PORTILLO,13500, ,CR-275-F,13071000401,PUERTOLLANO,45199,130710004,PUERTOLLANO,45394,13071,PUERTOLLANO,CIUDAD REAL,PUERTOLLANO,PUERTOLLANO, ,8,PUERTOLLANO,8-01,295,"403640,4736","4282125,0758","38.6824870332687, -4.10785296503531",38.6824870332687,-4.10785296503531,"ASDRUBAL, 37"
-4.11452004662277,38.6900979954187,107,1705,418,635,RUIZ  CASTAÑEDA GALLEGO C.B.,13500,926425173,CR-170-F,13071000401,PUERTOLLANO,45199,130710004,PUERTOLLANO,45394,13071,PUERTOLLANO,CIUDAD REAL,PUERTOLLANO,PUERTOLLANO, ,8,PUERTOLLANO,8-01,296,"403070,8342","4282976,6925","38.6900979963395, -4.11452004662277",38.6900979963395,-4.11452004662277,"ATAJO ALTO, 10"
-4.10959800034952,38.6836069640961,108,1706,419,636,IÑAKI SANCHEZ RUIZ,13500,926421109,CR-179-F,13071000401,PUERTOLLANO,45199,130710004,PUERTOLLANO,45394,13071,PUERTOLLANO,CIUDAD REAL,PUERTOLLANO,PUERTOLLANO, ,8,PUERTOLLANO,8-01,295,"403490,1931","4282251,1902","38.6836069650168, -4.10959800034952",38.6836069650168,-4.10959800034952,"CORDOBA, 42"
-4.10378002543071,38.6867799898045,109,1707,420,637,Mª VICTORIA SANCHEZ TORNE,13500,926427426,CR-126-F,13071000401,PUERTOLLANO,45199,130710004,PUERTOLLANO,45394,13071,PUERTOLLANO,CIUDAD REAL,PUERTOLLANO,PUERTOLLANO,12 HORAS,8,PUERTOLLANO,8-01,285,"404000,4789","4282597,1897","38.6867799907253, -4.10378002543071",38.6867799907253,-4.10378002543071,"1 DE MAYO, 15"
-4.40956398963868,39.4610830049563,110,1708,421,638,PABLO BERNARDO RODRIGUEZ VAZQUEZ DEL REY,13194,925421750,CR-201-F,13072000301,RETUERTA DEL BULLAQUE,674,130720003,RETUERTA DEL BULLAQUE,674,13072,RETUERTA DEL BULLAQUE,CIUDAD REAL,RETUERTA DEL BULLAQUE,CIUDAD REAL, ,3,CIUDAD REAL,3-02,300,"378737,1415","4368893,6043","39.4610830058823, -4.40956398963868",39.4610830058823,-4.40956398963868,"PELIGRO, 1"
-4.28306800104401,39.2189059952163,111,1709,422,639,ADELA MARIA TERCERO POZO,13114,926785225,CR-218-F,13901000101,ROBLEDO (EL),1006,139010001,ROBLEDO (EL),1006,13901,EL ROBLEDO,CIUDAD REAL,PORZUNA,CIUDAD REAL, ,3,CIUDAD REAL,3-02,280,"389238,1748","4341853,4983","39.2189059961407, -4.28306800104402",39.2189059961407,-4.28306800104402,"ENCINA, 3"
-2.88603398856286,38.9755880393348,112,1710,423,640,ANTONIO VALVERDE VAZQUEZ,13249,926528004,CR-220-F,13902000101,RUIDERA,555,139020001,RUIDERA,555,13902,RUIDERA,CIUDAD REAL,OSSA DE MONTIEL,ALBACETE, ,1,VILLARROBLEDO,1-08,105,"509871,9083","4314073,7428","38.9755880402576, -2.88603398856286",38.9755880402576,-2.88603398856286,"CASTILLA-LA MANCHA, 12"
-4.60623800669843,38.9452509709371,113,1711,424,641,Mª PAZ MADRONA RODRIGUEZ,13414,926779051,CR-202-F,13073000101,SACERUELA,526,130730001,SACERUELA,526,13073,SACERUELA,CIUDAD REAL,ABENOJAR,CIUDAD REAL, ,3,CIUDAD REAL,3-02,145,"360802,0426","4311927,6796","38.9452509718597, -4.60623800669843",38.9452509718597,-4.60623800669843,"DE LA MANCHA, 1"
-2.91564200597993,40.1226899736476,114,1712,425,696,MARTA MARTINEZ DIAZ,16460,969121011,CU-014-F,16027000101,BARAJAS DE MELO,616,160270001,BARAJAS DE MELO,616,16027,BARAJAS DE MELO,CUENCA,TARANCON,CUENCA, ,4,CUENCA,4-06,475,"507187,8695","4441378,1603","40.1226899745775, -2.91564200597993",40.1226899745775,-2.91564200597993,"CALLE PUERTA DEL SOL, 8"
-1.64858194635933,40.0418494360197,115,1713,426,710,CAROLINA MALLO DE LA VEGA,16300,969346003,CU-019-F,16052000101,CAÑETE,792,160520001,CAÑETE,792,16052,CAÑETE,CUENCA,CAÑETE,CUENCA, ,4,CUENCA,4-02,360,"615288,0507","4433276,9175","40.0418494369491, -1.64858194635933",40.0418494369491,-1.64858194635933,"CALLE SAN MIGUEL, 4"
-1.81011095979345,39.8967309942892,116,1714,427,711,Mª LUZ MOYA PLAZA,16350,969341088,CU-020-F,16055000101,CARBONERAS DE GUADAZAON,794,160550001,CARBONERAS DE GUADAZAON,794,16055,CARBONERAS DE GUADAZAÓN,CUENCA,CARBONERAS DE GUADAZAÓN,CUENCA, ,4,CUENCA,4-02,365,"601722,7225","4416973,0179","39.8967309952178, -1.81011095979345",39.8967309952178,-1.81011095979345,"CALLE LA MORERA, 15"
-1.68752995756706,39.7662439918152,117,1715,428,712,ELENA CARBONELL LLORENS,16373,969348003,CU-021-F,16056000101,CARDENETE,474,160560001,CARDENETE,474,16056,CARDENETE,CUENCA,CARDENETE,CUENCA, ,4,CUENCA,4-04,367,"612414,9356","4402636,776","39.766243992743, -1.68752995756706",39.766243992743,-1.68752995756706,"CALLE IGLESIA, 29"
-2.73940496566184,40.0371110361026,118,1716,429,713,EVELIO LOZANO GARCÍA,16830,969124103,CU-023-F,16901000101,CARRASCOSA DEL CAMPO,457,169010001,CARRASCOSA DEL CAMPO,457,16901,CAMPOS DEL PARAÍSO,CUENCA,CARRASCOSA DEL CAMPO,CUENCA, ,4,CUENCA,4-06,370,"522232,2805","4431908,7178","40.037111037032, -2.73940496566184",40.037111037032,-2.73940496566184,"CALLE JUAN GAVALA, 1"
-2.13104597851437,39.3615970329332,119,1717,430,714,Mª DEL ROSARIO FERNANDEZ PEREZ,16707,969382003,CU-059-F,16060000201,CASAS DE BENITEZ,801,160600002,CASAS DE BENITEZ,801,16060,CASAS DE BENÍTEZ,CUENCA,SISANTE,CUENCA, ,4,VILLARROBLEDO,4-04,465,"574860,3345","4357264,6814","39.3615970338585, -2.13104597851437",39.3615970338585,-2.13104597851437,"AVENIDA CERVANTES, 49"
-2.74542954146604,39.4854632827726,120,1718,431,756,JAVIER CUENCA ALCAÑIZ,16638,96716436,CU-062-F,16153000101,PEDERNOSO (EL),1125,161530001,PEDERNOSO (EL),1125,16153,EL PEDERNOSO,CUENCA,MOTA DEL CUERVO,LA MANCHA-CENTRO, ,2,ALCAZAR DE SAN,2-04,430,"521892,2896","4370682,142","39.4854632836987, -2.74542954146604",39.4854632836987,-2.74542954146604,"CTRA. GENERAL, 14"
-2.67547799190383,39.4486940142481,121,1719,432,757,FRANCISCO MARTINEZ VICARIA,16660,967160458,CU-044-F,16154000101,PEDROÑERAS (LAS),6583,161540001,PEDROÑERAS (LAS),6583,16154,LAS PEDROÑERAS,CUENCA,"PEDROÑERAS,LAS",LA MANCHA-CENTRO, ,2,VILLARROBLEDO,2-04,440,"527922,6139","4366620,807","39.448694015174, -2.67547799190382",39.448694015174,-2.67547799190382,"CALLE JULIANA IZQUIERDO, 7"
-2.67684196782844,39.450651008777,122,1720,433,758,ANA MARIA CARLAVILLA NOGUERA,16660,967160198,CU-165-F,16154000101,PEDROÑERAS (LAS),6583,161540001,PEDROÑERAS (LAS),6583,16154,LAS PEDROÑERAS,CUENCA,"PEDROÑERAS,LAS",LA MANCHA-CENTRO, ,2,VILLARROBLEDO,2-04,440,"527804,4757","4366837,5728","39.4506510097029, -2.67684196782844",39.4506510097029,-2.67684196782844,"AVENIDA JUAN XXIII, 49"
-2.67229398554738,39.4478960057479,123,1721,434,759,LUCIA MARTINEZ CHICANO,16660,967160034,CU-043-F,16154000101,PEDROÑERAS (LAS),6583,161540001,PEDROÑERAS (LAS),6583,16154,LAS PEDROÑERAS,CUENCA,"PEDROÑERAS,LAS",LA MANCHA-CENTRO, ,2,VILLARROBLEDO,2-04,440,"528196,8955","4366533,2348","39.4478960066738, -2.67229398554738",39.4478960066738,-2.67229398554738,"CALLE BORREROS, 9"
